"","id","male","job_number","year","urban","highest_grade","family_income","employer_id","hourly_pay","hours_worked","job_satisfaction","union","cohort","tenure","avg_age_job_year","white","religious","personality_2","personality_4","personality_6","personality_8","personality_10","personality_1","personality_3","personality_5","personality_7","personality_9"
"557","1384 _97","0",1,2017,"0",12,9.99665908342392,201702,2.56909460021303,40,1,0,"1997",0.663013698630137,33.6684931506849,"1","1",3,5,5,5,2,6,6,7,7,7
"558","1388 _97","0",1,2013,"1",10,11.0316748245446,201301,2.46936991063887,40,1,0,"1997",0.504109589041096,28.7479452054795,"0","1",3,3,5,5,6,6,7,6,5,7
"559","1412 _97","0",1,2003,"1",14,12.1808266298406,200301,2.88480071284671,24,0.75,0,"1997",0.419178082191781,20.7904109589041,"1","1",5,2,1,4,3,6,6,7,7,6
"560","1412 _97","0",1,2015,"0",20,11.6883986249353,201501,3.3418011717055,24,0.5,0,"1997",1.83287671232877,32.0835616438356,"1","1",5,2,1,4,3,6,6,7,7,6
"561","1413 _97","0",1,2007,NA,12,10.6891227525312,200704,NA,40,1,0,"1997",0.668493150684932,22.6657534246575,"0","1",5,6,1,1,6,6,7,7,7,4
"562","1414 _97","0",1,2010,"1",16,11.1683343593453,201002,3.14335454677566,40,1,0,"1997",0.419178082191781,27.7904109589041,"1","1",1,7,4,2,2,6,6,7,7,7
"563","1415 _97","0",1,2003,"0",12,10.5878714474259,200302,3.02359060168239,18,0.75,1,"1997",0.419178082191781,20.7904109589041,"1","1",2,5,3,2,5,6,7,6,6,6
"564","1419 _97","0",1,2000,NA,11,NA,200002,2.37954613413017,5,1,0,"1997",0.252054794520548,17.8739726027397,"1","1",NA,7,5,1,1,6,7,7,NA,5
"565","1422 _97","0",1,2008,"1",16,11.2837764167041,200802,3.10368941505908,40,0.5,1,"1997",0.665753424657534,25.6671232876712,"0","1",5,5,7,4,4,2,7,3,5,6
"566","1425 _97","1",1,2013,"1",12,11.7037606775294,201302,2.42480272571829,44,1,0,"1997",1.16986301369863,31.4150684931507,"0","1",3,1,6,1,3,6,7,7,4,6
"567","1425 _97","1",1,2017,"1",12,10.1064692120264,201703,2.96398357523941,40,1,1,"1997",0.915068493150685,35.5424657534247,"0","1",3,1,6,1,3,6,7,7,4,6
"568","1431 _97","1",2,2005,"1",14,11.3713734213194,200505,3.13861976110254,40,0.75,0,"1997",1.24931506849315,24.3753424657534,"1","1",3,2,4,2,2,5,7,6,5,7
"569","1431 _97","1",2,2009,"1",16,11.314974401288,200902,NA,10,1,0,"1997",0.747945205479452,28.6260273972603,"1","1",3,2,4,2,2,5,7,6,5,7
"570","1432 _97","0",2,2002,"1",14,12.1075553283543,200202,2.74421496755193,40,1,0,"1997",0.252054794520548,19.8739726027397,"1","1",5,3,2,2,1,7,7,6,5,6
"571","1433 _97","0",1,2003,"1",13,12.0376599110475,200301,2.68444033546308,40,0.75,1,"1997",0.252054794520548,18.8739726027397,"1","1",3,5,3,1,5,6,6,5,6,6
"572","1433 _97","0",1,2004,"1",14,12.1866910295963,200301,2.77986220620628,40,1,0,"1997",0.586301369863014,19.7068493150685,"1","1",3,5,3,1,5,6,6,5,6,6
"573","1433 _97","0",1,2008,"1",14,10.7162161506938,200802,3.08337678340604,40,1,0,"1997",0.832876712328767,23.5835616438356,"1","1",3,5,3,1,5,6,6,5,6,6
"574","1438 _97","0",1,2002,"1",14,12.224606330805,200201,2.46129678414887,25,1,0,"1997",0.252054794520548,19.8739726027397,"1","1",1,4,6,4,4,3,7,6,5,7
"575","1441 _97","1",1,2000,"1",12,0,200001,0,72,0.75,0,"1997",2.0027397260274,18.9986301369863,"1","1",4,3,3,2,2,5,6,5,5,6
"576","1442 _97","0",2,2015,"1",17,10.868968368601,201502,2.80050783140451,40,1,0,"1997",0.747945205479452,33.6260273972603,"1","1",3,5,1,3,1,7,7,5,6,5
"577","1442 _97","0",1,2017,"1",17,11.1070752827305,201702,2.84601342530405,40,0.75,0,"1997",2.07945205479452,34.9602739726027,"1","1",3,5,1,3,1,7,7,5,6,5
"578","1446 _97","1",1,2000,"1",10,NA,200001,2.36518423475057,10,0.75,0,"1997",1.0027397260274,15.4986301369863,"1","1",5,2,1,3,2,6,6,6,5,6
"579","1446 _97","1",1,2001,"1",11,NA,200101,2.47607610840318,10,1,0,"1997",1.92054794520548,16.0397260273973,"1","1",5,2,1,3,2,6,6,6,5,6
"580","1446 _97","1",2,2008,"1",16,9.5064815649696,200803,3.45840912741327,7,0.75,1,"1997",0.586301369863014,22.7068493150685,"1","1",5,2,1,3,2,6,6,6,5,6
"581","1453 _97","0",2,2004,"1",4,12.456689563941,200403,3.19399279414945,40,0.5,1,"1997",0.668493150684932,22.6657534246575,"1","1",3,5,1,1,2,7,6,6,6,5
"582","1455 _97","1",1,2001,"1",11,NA,200101,2.09031965982702,6,0.5,0,"1997",0.495890410958904,17.7520547945205,"1","1",3,4,3,6,4,4,6,6,7,6
"583","1455 _97","1",1,2013,"1",6,11.8962417556293,201301,3.62826389475644,40,0.5,1,"1997",1.5013698630137,29.2493150684931,"1","1",3,4,3,6,4,4,6,6,7,6
"584","1456 _97","1",1,2017,"0",20,11.3762004065913,201703,3.53572827461976,40,0.75,1,"1997",1.25205479452055,36.3739726027397,"1","1",4,4,6,2,4,5,6,7,4,6
"585","1458 _97","1",1,1997,"1",12,11.5435419600846,9701,2.21865985805628,2,1,0,"1997",0.832876712328767,15.5835616438356,"1","1",2,3,3,3,3,5,5,5,5,5
"586","1460 _97","1",1,2004,"1",14,8.76140601846907,200301,2.62466859216316,30,1,0,"1997",0.252054794520548,19.8739726027397,"1","1",5,2,7,3,3,2,6,4,4,5
"587","1461 _97","1",3,2001,"1",13,12.1495504410308,200103,2.70711643194212,40,1,0,"1997",0.252054794520548,19.8739726027397,"1","1",3,5,1,3,5,6,6,7,7,6
"588","1461 _97","1",3,2003,"1",13,12.0754000198775,200303,3.19458313229916,40,1,0,"1997",0.252054794520548,21.8739726027397,"1","1",3,5,1,3,5,6,6,7,7,6
"589","1461 _97","1",2,2004,"1",13,12.1702699084359,200404,2.88600668927534,40,1,0,"1997",0.668493150684932,22.6657534246575,"1","1",3,5,1,3,5,6,6,7,7,6
"590","1462 _97","0",2,2003,"1",13,12.1940051250118,200301,2.43361335540045,12,0.75,0,"1997",1.41369863013699,18.2931506849315,"1","1",4,5,4,1,6,5,6,6,5,6
"591","1468 _97","1",1,2007,"1",14,10.5305216396365,200702,3.26850373327002,40,0.75,1,"1997",0.747945205479452,24.6260273972603,"0","1",2,4,7,2,3,4,7,5,4,7
"592","1469 _97","1",1,2005,"1",12,9.13787720024247,200502,2.76506045581899,40,1,0,"1997",0.832876712328767,20.5835616438356,"0","1",5,5,6,1,3,5,7,6,6,6
"593","1470 _97","0",1,2004,"1",12,9.47196898130039,200402,2.50979436529578,30,1,0,"1997",1.0027397260274,21.4986301369863,"0","1",2,7,1,4,1,7,4,7,6,7
"594","1473 _97","1",1,2004,"1",14,10.7450762897062,200302,NA,40,1,0,"1997",0.336986301369863,20.8315068493151,"0","1",6,2,4,5,4,5,7,4,4,6
"595","1473 _97","1",1,2006,"1",16,10.6154196858744,200601,2.74811671031529,20,1,0,"1997",0.917808219178082,21.541095890411,"0","1",6,2,4,5,4,5,7,4,4,6
"596","1475 _97","0",1,2015,"1",16,11.4903628323611,201502,2.1778718488204,9,1,0,"1997",1,31.5,"0","1",5,5,2,1,1,6,7,4,5,5
"597","1479 _97","0",1,2002,"1",16,11.8056025415918,200201,3.47098460423539,40,0.5,1,"1997",0.580821917808219,21.7095890410959,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","1479 _97","0",1,2003,"1",16,12.3524690528306,200302,2.54160199346455,40,0.5,1,"1997",1.16438356164384,22.4178082191781,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","1486 _97","1",2,2003,"1",13,12.7219070046125,200302,2.37490575457367,8,0.75,0,"1997",0.334246575342466,18.8328767123288,"1","1",4,3,4,2,3,4,6,4,4,6
"600","1487 _97","0",1,1998,"1",11,NA,9803,2.56909460021303,10,1,0,"1997",0.419178082191781,16.7904109589041,"1","1",1,1,2,3,2,7,5,5,6,6
"601","1492 _97","0",1,1998,"1",10,NA,9801,2.35659968130028,20,0.75,0,"1997",0.586301369863014,15.7068493150685,"1","1",2,1,1,2,3,6,6,6,5,6
"602","1492 _97","0",1,2004,"1",16,NA,200202,2.58878606916403,50,1,0,"1997",0.495890410958904,21.7520547945205,"1","1",2,1,1,2,3,6,6,6,5,6
"603","1492 _97","0",1,2009,"1",16,11.3421110463778,200202,2.90282719916351,50,1,0,"1997",0.252054794520548,25.8739726027397,"1","1",2,1,1,2,3,6,6,6,5,6
"604","1493 _97","1",1,2013,"1",18,10.4927184518073,201302,2.86105737022739,40,1,0,"1997",1.91780821917808,29.041095890411,"1","1",5,3,4,2,2,6,5,6,3,6
"605","1496 _97","0",2,2002,"1",15,12.791190752998,200202,3.23533168149942,40,1,1,"1997",0.419178082191781,20.7904109589041,"1","1",2,1,1,5,2,6,5,6,6,4
"606","1497 _97","0",1,2002,"1",15,12.791190752998,200201,2.33988087773774,4,1,0,"1997",0.419178082191781,19.7904109589041,"1","1",3,2,2,1,2,6,7,6,7,6
"607","1499 _97","0",2,1998,"1",12,10.955313917203,9802,2.45594974970034,40,0,0,"1997",0.252054794520548,17.8739726027397,"1","1",4,7,3,2,1,5,6,5,6,2
"608","1499 _97","0",1,2003,"1",16,NA,200302,NA,0,1,0,"1997",0.419178082191781,22.7904109589041,"1","1",4,7,3,2,1,5,6,5,6,2
"609","1499 _97","0",1,2009,"1",19,10.918011460822,200902,2.72947243116615,40,0.75,0,"1997",0.501369863013699,28.7493150684931,"1","1",4,7,3,2,1,5,6,5,6,2
"610","1499 _97","0",1,2017,"1",19,11.1645105981849,200302,3.41444260841218,40,0.25,1,"1997",1.66849315068493,36.1657534246575,"1","1",4,7,3,2,1,5,6,5,6,2
"611","1500 _97","0",1,2008,"1",16,12.1972387412409,200802,3.11518502556895,40,0.75,0,"1997",0.917808219178082,25.541095890411,"0","1",1,1,5,1,1,6,7,6,7,6
"612","1510 _97","1",1,1998,"1",9,NA,9801,2.62918735267649,40,1,0,"1997",1.58630136986301,17.2068493150685,"1","1",7,4,1,1,4,6,6,5,6,6
"613","1510 _97","1",2,2000,"1",12,11.4186257744496,200001,1.95472829750619,60,1,0,"1997",0.920547945205479,19.5397260273973,"1","1",7,4,1,1,4,6,6,5,6,6
"614","1514 _97","1",4,2010,NA,13,11.0587614835255,201004,NA,3,0.5,0,"1997",0.663013698630137,27.6684931506849,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","1524 _97","0",3,1998,"1",11,NA,9801,2.14832607396497,40,0.75,0,"1997",0.252054794520548,16.8739726027397,"0","0",1,1,3,1,6,5,6,5,6,6
"616","1526 _97","0",1,2013,"1",12,11.1039943572189,201305,2.65501503966751,34,1,0,"1997",0.665753424657534,30.6671232876712,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","1527 _97","0",1,2009,"1",13,11.0873529511257,200901,2.58926666511224,25,0,0,"1997",0.336986301369863,24.8315068493151,"0","1",5,5,3,1,1,7,7,6,5,7
"618","1530 _97","1",1,2000,"1",14,11.9104995204556,200001,3.52093406326449,16,1,0,"1997",0.671232876712329,19.6643835616438,"1","1",7,7,1,3,1,7,7,NA,3,2
"619","1531 _97","0",1,2005,"1",16,12.4604086154641,200301,2.78592440542481,30,0.5,1,"1997",0.419178082191781,21.7904109589041,"1","1",6,2,2,5,1,7,7,7,7,7
"620","1531 _97","0",1,2013,"1",17,0,201301,2.27777997407507,25,0.25,0,"1997",0.753424657534247,29.6232876712329,"1","1",6,2,2,5,1,7,7,7,7,7
"621","1532 _97","1",1,2009,"1",16,10.1235110415141,200901,2.29857707159651,30,0.5,0,"1997",0.747945205479452,26.6260273972603,"1","1",4,5,7,7,4,5,6,5,5,6
"622","1533 _97","0",1,2002,"1",14,12.3808071600367,200201,2.8611717801583,8,1,0,"1997",1,19.5,"1","1",2,1,5,2,3,6,6,7,6,6
"623","1533 _97","0",5,2009,"1",16,NA,200904,2.8142103969306,8,0.5,0,"1997",0.413698630136986,26.7931506849315,"1","1",2,1,5,2,3,6,6,7,6,6
"624","1533 _97","0",6,2009,"1",16,NA,200905,2.8142103969306,8,0.5,0,"1997",0.328767123287671,26.8356164383562,"1","1",2,1,5,2,3,6,6,7,6,6
"625","1533 _97","0",2,2010,"1",16,12.6666062629261,200904,3.15828895233925,40,0.75,0,"1997",0.668493150684932,27.6657534246575,"1","1",2,1,5,2,3,6,6,7,6,6
"626","1538 _97","1",1,1997,"1",NA,12.1779097685315,9703,2.08908241871652,13,1,1,"1997",0.413698630136986,16.7931506849315,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","1538 _97","1",2,1997,"1",NA,12.1779097685315,9702,2.03215337394879,30,0.25,1,"1997",0,17,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","1539 _97","0",3,2015,"0",12,11.6181949764873,201502,2.70728324039636,100,0.25,0,"1997",0.915068493150685,31.5424657534247,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","1542 _97","0",1,2006,NA,15,11.5533569832646,200602,2.46652201666272,40,1,NA,"1997",0.252054794520548,22.8739726027397,"0","1",4,5,2,2,2,6,6,5,7,6
"630","1542 _97","0",2,2007,NA,16,9.73896662036768,200702,2.33795223683134,40,1,NA,"1997",0.334246575342466,23.8328767123288,"0","1",4,5,2,2,2,6,6,5,7,6
"631","1543 _97","0",1,2003,"1",15,9.31555587712049,200304,2.04057076729084,10,1,0,"1997",0.334246575342466,20.8328767123288,"1","1",2,2,5,3,5,6,5,4,7,4
"632","1543 _97","0",1,2005,"1",17,8.57115093300962,200502,3.03508759303205,45,0.75,1,"1997",0.252054794520548,22.8739726027397,"1","1",2,2,5,3,5,6,5,4,7,4
"633","1543 _97","0",1,2006,"1",18,10.7580305321189,200602,3.03560181463444,50,0.75,NA,"1997",0.252054794520548,23.8739726027397,"1","1",2,2,5,3,5,6,5,4,7,4
"634","1547 _97","1",1,1998,"1",10,NA,9801,2.48698781599182,40,0.5,1,"1997",0.252054794520548,16.8739726027397,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","1550 _97","0",1,2005,"1",16,10.532389502278,200502,3.03627903019978,40,1,1,"1997",0.747945205479452,22.6260273972603,"1","1",4,6,2,1,2,7,6,6,6,6
"636","1556 _97","1",3,2015,"1",20,9.96227519401922,201505,2.12621777448831,40,1,0,"1997",1.25205479452055,31.3739726027397,"0","1",5,4,7,4,3,6,7,7,5,4
"637","1557 _97","0",1,2001,"1",11,NA,200101,2.07348634464116,15,1,0,"1997",0.249315068493151,16.8753424657534,"0","1",6,7,1,7,6,5,5,6,6,4
"638","1557 _97","0",1,2010,"1",16,9.29660980712836,201001,2.05572501506252,40,0.5,0,"1997",1.91506849315068,25.0424657534247,"0","1",6,7,1,7,6,5,5,6,6,4
"639","1565 _97","0",1,2008,"1",17,11.8672446362542,200801,2.52592062587861,35,0.75,NA,"1997",0.753424657534247,23.6232876712329,"0","1",2,1,5,2,1,6,6,5,6,7
"640","1568 _97","0",1,2008,"1",16,11.2332247895934,200802,3.22785935188345,40,0.75,1,"1997",0.334246575342466,25.8328767123288,"0","1",6,7,3,2,2,5,6,5,5,5
"641","1568 _97","0",1,2015,"1",18,11.4175262812052,201502,3.34750120265829,38,0.5,1,"1997",1.25205479452055,32.3739726027397,"0","1",6,7,3,2,2,5,6,5,5,5
"642","1569 _97","1",1,2004,NA,10,10.3735224312936,200404,1.14345817645994,54,0.5,0,"1997",0.747945205479452,22.6260273972603,"0","1",3,4,7,3,5,4,7,7,3,4
"643","1574 _97","0",1,2003,"1",14,12.3519074152536,200301,0.744315467134345,30,0.5,0,"1997",0.832876712328767,19.5835616438356,"1","1",5,1,5,3,4,6,7,6,6,7
"644","1579 _97","1",1,2011,NA,12,9.38269576445829,201101,2.55567572067621,40,0.75,1,"1997",0.252054794520548,27.8739726027397,"0","1",4,6,5,3,4,5,6,7,6,4
"645","1590 _97","0",4,2007,"1",17,11.5103571697216,200704,3.13277312581479,4,1,0,"1997",0.580821917808219,23.7095890410959,"1","1",2,6,4,1,4,5,7,5,5,6
"646","1592 _97","0",2,2003,"1",15,11.647919537357,200303,2.63905732961526,32,0.5,0,"1997",0.252054794520548,21.8739726027397,"1","0",2,5,3,2,3,4,6,5,7,6
"647","1595 _97","0",1,2017,"1",13,9.97864140613655,201703,3.3328685753494,37,0.25,1,"1997",0.501369863013699,34.7493150684931,"0","1",2,3,2,1,2,5,7,7,6,5
"648","1605 _97","0",1,2002,"1",13,NA,200202,2.3070749982669,8,0.5,0,"1997",0.334246575342466,19.8328767123288,"1","1",2,1,4,2,1,6,7,7,6,6
"649","1614 _97","0",1,2017,"1",19,NA,201702,3.34882982625227,40,1,1,"1997",1.4986301369863,36.2506849315069,"1","1",4,5,4,1,1,6,7,7,7,3
"650","1623 _97","1",1,2005,"1",16,10.9306575437499,200502,3.09467222140889,40,0.75,1,"1997",0.586301369863014,21.7068493150685,"1","1",2,1,2,2,2,7,7,7,6,7
"651","1623 _97","1",1,2009,"1",16,11.314974401288,200502,3.64914020654492,40,0.5,1,"1997",0.832876712328767,25.5835616438356,"1","1",2,1,2,2,2,7,7,7,6,7
"652","1626 _97","1",2,2017,"1",12,11.632493573103,201702,3.15870110183213,48,1,1,"1997",5.83287671232877,30.0835616438356,"0","1",2,5,7,1,1,7,7,6,7,7
"653","1639 _97","0",1,2008,"1",17,12.7695334888992,200802,2.70805020110221,60,1,1,"1997",0.586301369863014,23.7068493150685,"1","1",2,2,3,1,4,6,4,7,7,6
"654","1647 _97","0",2,2004,"1",15,11.5087668298214,200402,1.57161142689364,20,0.75,1,"1997",0.252054794520548,20.8739726027397,"1","1",1,1,1,1,2,6,6,7,7,7
"655","1651 _97","0",1,2000,"0",11,NA,200002,NA,0,1,0,"1997",0.419178082191781,17.7904109589041,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","1663 _97","0",1,2009,"0",9,10.8787752293379,200901,2.07944154167984,32,0.5,0,"1997",0.586301369863014,24.7068493150685,"0","1",1,5,1,2,1,5,7,6,5,5
"657","1679 _97","0",1,2002,"1",13,11.216821359889,200204,2.69747447473003,7,1,0,"1997",1,19.5,"1","1",1,2,5,1,1,5,7,4,7,7
"658","1688 _97","1",1,2005,"1",12,8.73246584834988,200501,NA,161,1,1,"1997",1.5041095890411,21.2479452054795,"1","1",2,5,5,3,3,6,6,6,6,6
"659","1695 _97","1",1,2008,NA,16,10.4325911124355,200803,2.98874793977955,50,1,NA,"1997",0.504109589041096,23.7479452054795,"1","1",6,4,6,1,2,6,7,7,7,7
"660","1698 _97","0",2,2006,"1",18,11.0890570500601,200602,2.16733794358602,20,0.75,0,"1997",1.5041095890411,25.2479452054795,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","1702 _97","1",1,2002,"0",13,11.643084929028,200201,2.49280867968385,40,1,0,"1997",0.419178082191781,19.7904109589041,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","1713 _97","0",3,2010,"0",16,11.781432363236,201003,2.664683304397,52,1,1,"1997",0.334246575342466,24.8328767123288,"1","1",1,2,7,1,4,1,7,5,6,7
"663","1714 _97","1",1,2017,"1",8,9.74981175993208,201701,2.50715725872282,40,0.5,NA,"1997",1.83287671232877,33.0835616438356,"0","1",5,5,2,2,3,7,6,7,5,5
"664","1715 _97","1",2,2000,"0",12,NA,200003,1.43651207728051,48,0.5,0,"1997",0.419178082191781,18.7904109589041,"1","1",7,3,3,1,3,6,7,3,5,6
"665","1716 _97","0",1,2017,"0",NA,7.15070145759253,201702,2.9953522013357,6,0.25,0,"1997",2.16986301369863,33.9150684931507,"1","1",7,1,2,7,7,7,7,7,7,7
"666","1718 _97","0",1,2001,"1",12,10.2989359942576,200103,2.52372664163758,40,1,0,"1997",0.501369863013699,19.7493150684931,"0","1",2,6,4,3,1,7,6,4,5,6
"667","1721 _97","1",1,2008,"1",12,10.9331248267007,200803,2.55331268245206,40,0.5,0,"1997",0.671232876712329,27.6643835616438,"0","1",5,3,6,2,2,6,7,5,5,6
"668","1734 _97","1",1,2000,"0",8,11.5683696325515,200001,0.661656513468574,30,0,0,"1997",0.495890410958904,16.7520547945205,"1","1",3,3,3,2,3,3,4,4,5,4
"669","1745 _97","0",1,2007,"1",14,10.2936190324791,200702,2.88254677799485,40,1,0,"1997",0.336986301369863,22.8315068493151,"1","1",1,4,2,3,5,5,6,5,7,4
"670","1760 _97","0",1,2006,"1",11,NA,200602,2.51000568384302,38,1,0,"1997",1.58630136986301,25.2068493150685,"0","1",3,3,6,3,3,5,6,5,6,6
"671","1770 _97","1",1,2002,"1",13,10.9558115447521,200202,2.65033633891174,40,0.75,1,"1997",2.32876712328767,19.8356164383562,"0","1",4,2,5,1,3,5,6,5,3,6
"672","1770 _97","1",1,2013,"1",12,10.6868410009822,201303,2.83478857331913,40,1,0,"1997",1.83287671232877,31.0835616438356,"0","1",4,2,5,1,3,5,6,5,3,6
"673","1771 _97","1",2,1997,"1",12,11.5097403980255,9701,1.99231652186947,40,0.75,1,"1997",0.167123287671233,15.9164383561644,"1","1",4,4,2,4,2,6,6,6,6,4
"674","1772 _97","0",2,2000,"0",12,11.4077982554277,200002,2.10535292346434,10,0.75,0,"1997",0.334246575342466,17.8328767123288,"1","0",3,2,2,2,4,6,6,5,6,5
"675","1773 _97","0",1,2007,"1",16,11.7067514249492,200702,3.05923275611589,40,0.5,1,"1997",0.334246575342466,21.8328767123288,"1","0",2,2,2,1,4,6,6,5,6,2
"676","1773 _97","0",1,2008,"1",16,10.0292828485804,200803,3.11219888755192,50,0.25,1,"1997",0.334246575342466,22.8328767123288,"1","0",2,2,2,1,4,6,6,5,6,2
"677","1781 _97","0",1,2001,"1",12,11.6505198424818,200101,2.46809953147162,24,0.75,0,"1997",0.501369863013699,17.7493150684931,"0","1",3,1,2,5,4,7,7,7,6,6
"678","1783 _97","0",1,2017,"1",6,10.7162161506938,201702,3.50675787732265,8,1,0,"1997",0.915068493150685,35.5424657534247,"1","1",3,2,4,6,2,6,6,6,6,6
"679","1786 _97","0",1,2017,"1",16,11.1970222285731,201703,2.96549984447683,60,0.75,1,"1997",2,36,"0","1",4,2,5,3,5,7,7,7,7,7
"680","1787 _97","1",1,2015,NA,11,NA,201501,2.31154483436552,35,0.75,1,"1997",1.07945205479452,30.4602739726027,"0","1",3,7,3,3,5,7,7,6,3,3
"681","1792 _97","0",1,2002,"0",11,11.7276416052001,200101,2.51688969564105,20,0.5,0,"1997",0.504109589041096,21.7479452054795,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","1793 _97","0",1,2003,"1",12,11.4537167153335,200305,2.54160199346455,40,0,1,"1997",2.33424657534247,18.8328767123288,"0","1",4,5,3,1,1,6,7,7,7,5
"683","1802 _97","1",2,2000,"0",10,NA,199901,2.18717424148272,20,1,0,"1997",0.336986301369863,16.8315068493151,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","1803 _97","1",2,1997,"0",10,NA,9702,2.29656702066848,30,0.75,0,"1997",0.167123287671233,16.9164383561644,"1","1",7,3,2,1,1,5,7,7,6,5
"685","1805 _97","1",1,2001,NA,10,NA,200102,2.31377228238461,4,0,0,"1997",0.413698630136986,17.7931506849315,"0","1",6,5,6,2,3,5,7,7,4,3
"686","1805 _97","1",2,2015,"1",17,10.7243901015638,201506,2.44093734657251,40,0.25,0,"1997",0.580821917808219,30.7095890410959,"0","1",6,5,6,2,3,5,7,7,4,3
"687","1805 _97","1",3,2017,"1",18,11.0170071727346,201506,2.4705541435636,40,0,0,"1997",0.495890410958904,32.7520547945205,"0","1",6,5,6,2,3,5,7,7,4,3
"688","1805 _97","1",4,2017,"1",18,11.0170071727346,201703,3.60574781393009,40,0.75,0,"1997",0.750684931506849,32.6246575342466,"0","1",6,5,6,2,3,5,7,7,4,3
"689","1808 _97","1",1,2011,"0",17,NA,201102,2.45334718088023,35,1,1,"1997",0.580821917808219,26.7095890410959,"1","1",4,3,6,5,2,3,7,7,7,6
"690","1808 _97","1",2,2017,"1",18,10.4139431078352,201702,2.53783111309589,55,0,1,"1997",0.747945205479452,32.6260273972603,"1","1",4,3,6,5,2,3,7,7,7,6
"691","1809 _97","1",1,2007,"1",15,0,200701,1.99512199301281,15,0.75,0,"1997",0.832876712328767,24.5835616438356,"1","1",3,4,5,2,1,5,6,5,5,5
"692","1809 _97","1",1,2013,"1",16,11.1728828621705,201302,3.17029463886131,40,0.75,0,"1997",0.668493150684932,31.6657534246575,"1","1",3,4,5,2,1,5,6,5,5,5
"693","1810 _97","1",1,2005,"1",17,11.1571215701295,200501,3.50970494018185,8,0.75,0,"1997",0.915068493150685,21.5424657534247,"1","1",2,2,5,3,5,6,6,6,6,6
"694","1810 _97","1",1,2006,"1",17,9.78981480804755,200602,3.569814346955,40,1,0,"1997",0.334246575342466,22.8328767123288,"1","1",2,2,5,3,5,6,6,6,6,6
"695","1812 _97","0",2,2005,"1",15,11.7429334023854,200502,NA,0,0.75,0,"1997",0.671232876712329,21.6643835616438,"1","1",4,6,3,4,1,7,5,6,7,4
"696","1812 _97","0",3,2005,"1",15,11.7429334023854,200503,NA,0,0.75,0,"1997",0.252054794520548,21.8739726027397,"1","1",4,6,3,4,1,7,5,6,7,4
"697","1812 _97","0",2,2006,"1",16,9.48421505969675,200604,2.52154390046892,6,1,0,"1997",0.419178082191781,22.7904109589041,"1","1",4,6,3,4,1,7,5,6,7,4
"698","1814 _97","0",1,2005,"1",13,12.4111377622733,200502,2.85819285953193,40,1,0,"1997",1.08219178082192,21.458904109589,"1","1",5,3,1,3,5,7,6,6,6,5
"699","1818 _97","0",1,2009,"1",13,NA,200903,2.78006073707848,34,1,0,"1997",0.334246575342466,25.8328767123288,"0","1",7,7,7,1,1,7,7,5,7,7
"700","1826 _97","1",1,2006,"1",18,9.93246366077265,200403,3.1924414963709,40,0.75,0,"1997",0.832876712328767,24.5835616438356,"1","1",6,5,6,2,5,5,6,5,4,4
"701","1826 _97","1",1,2017,"1",18,11.03070349488,201702,3.20863961315499,50,0.5,0,"1997",1.83561643835616,35.0821917808219,"1","1",6,5,6,2,5,5,6,5,4,4
"702","1830 _97","1",1,2003,"1",16,NA,200302,2.3976225083288,65,1,0,"1997",0.419178082191781,22.7904109589041,"1","1",5,5,5,7,3,5,6,5,5,5
"703","1830 _97","1",2,2003,"1",16,NA,200301,2.01490302054226,72,1,0,"1997",0.328767123287671,22.8356164383562,"1","1",5,5,5,7,3,5,6,5,5,5
"704","1830 _97","1",1,2006,"1",16,10.7706090484022,200604,2.66387536987932,60,0.5,0,"1997",0.419178082191781,25.7904109589041,"1","1",5,5,5,7,3,5,6,5,5,5
"705","1833 _97","0",2,2008,"1",15,10.5835748225073,200703,NA,0,1,0,"1997",1.25479452054795,24.372602739726,"1","1",1,1,5,1,5,7,7,7,7,7
"706","1841 _97","0",1,2017,"1",16,11.8363196989539,200802,NA,0,0.5,1,"1997",2,32,"0","1",1,5,7,1,7,3,7,7,7,5
"707","1843 _97","1",1,1999,"1",9,NA,199901,0.307484699747961,60,0.5,0,"1997",0.923287671232877,16.5383561643836,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
